collection_frequency,hourly_collection_plan_id,row_count,timeBox_start_date,timeBox_start_time,timeBox_end_date,timeBox_end_time,ownerSequence,inputRequest_exists,Collection_id,Collection_customer,Collection_name,collection_frequency_requestOwner,Collection_earliestStartTime,Collection_expectedDeliveryTime,Collection_hints,Collection_status,Collection_customerPackagingId,input_filename,input_reference,owner_timebox_start_date,owner_timebox_start_time,owner_timebox_end_date,owner_timebox_end_time,provider,site,hierarchy_customer,hierarchy_customerSiteCode,hierarchy_priority,requests_count,enrichment_request_count,file_collection_frequency,file_hourly_collection_plan_id,grouped_row_count
Daily,17470,6243,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,SS,SKYS,*,SK,1,1,0,Daily,17470,940
Daily,17496,6243,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,SS,SKYS,*,SK,1,1,0,Daily,17496,940
Daily,17483,6243,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,SS,SKYS,*,SK,1,1,0,Daily,17483,940
Daily,17568,8460,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,AI,F9,*,F9,1,1,0,Daily,17568,933
Daily,17583,8460,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,AI,F9,*,F9,1,1,0,Daily,17583,933
Daily,17598,8460,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,AI,F9,*,F9,1,1,0,Daily,17598,932
Daily,17493,79320,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,SS,SKYS,*,AF,1,1,0,Daily,17493,930
Daily,17276,924,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,QL2,WF,*,WF,1,1,0,Daily,17276,924
Daily,17265,924,20250701,2300,20250702,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250701,2300,20250702,359,QL2,WF,*,WF,1,1,0,Daily,17265,924
Daily,17597,8459,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,AI,F9,*,F9,1,1,0,Daily,17597,894
Daily,17567,8459,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,AI,F9,*,F9,1,1,0,Daily,17567,893
Daily,17582,8459,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,AI,F9,*,F9,1,1,0,Daily,17582,893
Daily,17611,4733,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,SS,BA,*,BA,1,1,0,Daily,17611,841
Daily,17623,4733,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,SS,BA,*,BA,1,1,0,Daily,17623,841
Daily,17635,4733,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,SS,BA,*,BA,1,1,0,Daily,17635,841
Daily,17579,7731,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17579,826
Daily,17564,7731,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17564,825
Daily,17594,7731,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17594,824
Daily,17596,8460,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,AI,F9,*,F9,1,1,0,Daily,17596,818
Daily,17566,8460,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,AI,F9,*,F9,1,1,0,Daily,17566,818
Daily,17581,8460,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,AI,F9,*,F9,1,1,0,Daily,17581,818
Daily,17323,1260,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,QL2,BW,*,BW,1,1,0,Daily,17323,793
Daily,17329,1260,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,QL2,BW,*,BW,1,1,0,Daily,17329,793
Daily,17326,1260,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,QL2,BW,*,BW,1,1,0,Daily,17326,793
Daily,17578,1540,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17578,785
Daily,17563,1540,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17563,784
Daily,17593,1540,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17593,783
Daily,17492,79320,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,SS,SKYS,*,AF,1,1,0,Daily,17492,732
Daily,17565,2430,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,AI,F9,*,F9,1,1,0,Daily,17565,662
Daily,17595,2430,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,AI,F9,*,F9,1,1,0,Daily,17595,661
Daily,17580,2430,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,AI,F9,*,F9,1,1,0,Daily,17580,661
Daily,17325,688,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,QL2,BW,*,BW,1,1,0,Daily,17325,647
Daily,17322,688,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,QL2,BW,*,BW,1,1,0,Daily,17322,647
Daily,17328,688,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,QL2,BW,*,BW,1,1,0,Daily,17328,647
Daily,17434,715204,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,TP,1G,*,DL,2,1,0,Daily,17434,594
Daily,17456,715205,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,TP,1G,*,DL,2,1,0,Daily,17456,591
Daily,17445,715205,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,TP,1G,*,DL,2,1,0,Daily,17445,591
Daily,17612,4536,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,500,20250701,1059,SS,BA,*,BA,1,1,0,Daily,17612,570
Daily,17624,4536,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,500,20250702,1059,SS,BA,*,BA,1,1,0,Daily,17624,570
Daily,17636,4536,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,500,20250703,1059,SS,BA,*,BA,1,1,0,Daily,17636,570
Daily,17610,2451,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,SS,BA,*,BA,1,1,0,Daily,17610,551
Daily,17622,2451,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,SS,BA,*,BA,1,1,0,Daily,17622,551
Daily,17634,2451,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,SS,BA,*,BA,1,1,0,Daily,17634,551
Daily,17278,540,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,QL2,WF,*,WF,1,1,0,Daily,17278,540
Daily,17267,540,20250701,2300,20250702,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250701,2300,20250702,359,QL2,WF,*,WF,1,1,0,Daily,17267,540
Daily,17256,540,20250630,2300,20250701,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250630,2300,20250701,359,QL2,WF,*,WF,1,1,0,Daily,17256,540
Daily,17593,1540,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,AI,F9,*,F9,1,1,0,Daily,17593,471
Daily,17578,1540,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,AI,F9,*,F9,1,1,0,Daily,17578,471
Daily,17563,1540,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,AI,F9,*,F9,1,1,0,Daily,17563,471
Daily,17547,9271,20250702,2000,20250703,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250702,2000,20250703,459,QL2,DL_IP,*,DL,1,1,0,Daily,17547,467
Daily,17528,9271,20250701,2000,20250702,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250701,2000,20250702,459,QL2,DL_IP,*,DL,1,1,0,Daily,17528,467
Daily,17508,9271,20250630,2000,20250701,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250630,2000,20250701,459,QL2,DL_IP,*,DL,1,1,0,Daily,17508,467
Daily,17323,1260,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,QL2,BW,*,BW,1,1,0,Daily,17323,461
Daily,17329,1260,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,QL2,BW,*,BW,1,1,0,Daily,17329,461
Daily,17326,1260,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,QL2,BW,*,BW,1,1,0,Daily,17326,461
Daily,17504,9270,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17504,451
Daily,17524,9270,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17524,450
Daily,17543,9270,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17543,447
Daily,17470,6243,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,500,20250701,1059,SS,SKYS,*,SY,2,1,0,Daily,17470,411
Daily,17483,6243,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,500,20250702,1059,SS,SKYS,*,SY,2,1,0,Daily,17483,411
Daily,17496,6243,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,500,20250703,1059,SS,SKYS,*,SY,2,1,0,Daily,17496,411
Daily,17507,9270,20250630,2000,20250701,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250630,2000,20250701,459,QL2,DL_IP,*,DL,1,1,0,Daily,17507,406
Daily,17546,9270,20250702,2000,20250703,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250702,2000,20250703,459,QL2,DL_IP,*,DL,1,1,0,Daily,17546,406
Daily,17527,9270,20250701,2000,20250702,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250701,2000,20250702,459,QL2,DL_IP,*,DL,1,1,0,Daily,17527,406
Daily,17470,6243,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250701,0,20250701,1059,SS,SKYS,*,SY,2,1,0,Daily,17470,390
Daily,17483,6243,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250702,0,20250702,1059,SS,SKYS,*,SY,2,1,0,Daily,17483,390
Daily,17496,6243,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B4.csv,34338,20250703,0,20250703,1059,SS,SKYS,*,SY,2,1,0,Daily,17496,390
Daily,17459,536000,20250703,400,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,TP,1G,*,GDS,1,1,0,Daily,17459,378
Daily,17437,536000,20250701,400,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,TP,1G,*,GDS,1,1,0,Daily,17437,378
Daily,17448,536000,20250702,400,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,TP,1G,*,GDS,1,1,0,Daily,17448,378
Daily,17496,6243,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,SS,SKYS,*,VS,1,1,0,Daily,17496,376
Daily,17483,6243,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,SS,SKYS,*,VS,1,1,0,Daily,17483,376
Daily,17470,6243,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,SS,SKYS,*,VS,1,1,0,Daily,17470,376
Daily,17545,9270,20250702,2000,20250703,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250702,2000,20250703,459,QL2,DL_IP,*,DL,1,1,0,Daily,17545,370
Daily,17506,9270,20250630,2000,20250701,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250630,2000,20250701,459,QL2,DL_IP,*,DL,1,1,0,Daily,17506,370
Daily,17526,9270,20250701,2000,20250702,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250701,2000,20250702,459,QL2,DL_IP,*,DL,1,1,0,Daily,17526,370
Daily,17469,6276,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,SS,SKYS,*,SY,2,1,0,Daily,17469,360
Daily,17495,6276,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,SS,SKYS,*,SY,2,1,0,Daily,17495,360
Daily,17482,6276,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,SS,SKYS,*,SY,2,1,0,Daily,17482,360
Daily,17289,81376,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250701,0,20250701,959,SP,B6_API,*,B6,1,1,0,Daily,17289,360
Daily,17300,81376,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250702,0,20250702,959,SP,B6_API,*,B6,1,1,0,Daily,17300,360
Daily,17311,81376,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,36856,20250703,0,20250703,959,SP,B6_API,*,B6,1,1,0,Daily,17311,360
Daily,17433,23120,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,TP,1G,*,DL,2,1,0,Daily,17433,339
Daily,17544,9269,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17544,334
Daily,17505,9269,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17505,330
Daily,17525,9269,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17525,330
Daily,17545,9270,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17545,323
Daily,17506,9270,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17506,321
Daily,17507,9270,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17507,321
Daily,17526,9270,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17526,320
Daily,17547,9271,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17547,319
Daily,17455,21883,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,TP,1G,*,DL,2,1,0,Daily,17455,318
Daily,17444,21883,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,TP,1G,*,DL,2,1,0,Daily,17444,318
Daily,17527,9270,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17527,318
Daily,17525,9269,20250701,2000,20250702,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250701,2000,20250702,459,QL2,DL_IP,*,DL,1,1,0,Daily,17525,317
Daily,17544,9269,20250702,2000,20250703,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250702,2000,20250703,459,QL2,DL_IP,*,DL,1,1,0,Daily,17544,317
Daily,17505,9269,20250630,2000,20250701,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250630,2000,20250701,459,QL2,DL_IP,*,DL,1,1,0,Daily,17505,317
Daily,17508,9271,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17508,316
Daily,17528,9271,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17528,315
Daily,17546,9270,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17546,311
Daily,17300,81376,20250702,500,20250702,959,2,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,400,20250702,959,SP,B6_API,*,B6,1,1,0,Daily,17300,304
Daily,17289,81376,20250701,500,20250701,959,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,500,20250701,1059,SP,B6_API,*,B6,1,1,0,Daily,17289,304
Daily,17300,81376,20250702,500,20250702,959,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,500,20250702,1059,SP,B6_API,*,B6,1,1,0,Daily,17300,304
Daily,17289,81376,20250701,500,20250701,959,2,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,400,20250701,959,SP,B6_API,*,B6,1,1,0,Daily,17289,304
Daily,17311,81376,20250703,500,20250703,959,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,500,20250703,1059,SP,B6_API,*,B6,1,1,0,Daily,17311,304
Daily,17311,81376,20250703,500,20250703,959,2,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,400,20250703,959,SP,B6_API,*,B6,1,1,0,Daily,17311,304
ChannelComparison,17521,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17521,292
ChannelComparison,17520,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17520,292
ChannelComparison,17542,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17542,292
ChannelComparison,17556,292,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17556,292
ChannelComparison,17557,292,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17557,292
ChannelComparison,17523,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17523,292
ChannelComparison,17541,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17541,292
ChannelComparison,17519,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17519,292
ChannelComparison,17536,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17536,292
ChannelComparison,17540,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17540,292
ChannelComparison,17559,292,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17559,292
ChannelComparison,17522,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17522,292
ChannelComparison,17517,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17517,292
ChannelComparison,17539,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17539,292
ChannelComparison,17518,292,20250701,1700,20250701,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250701,1700,20250701,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17518,292
ChannelComparison,17561,292,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17561,292
ChannelComparison,17538,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17538,292
ChannelComparison,17537,292,20250702,1700,20250702,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250702,1700,20250702,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17537,292
ChannelComparison,17560,292,20250703,1700,20250703,2359,1,1,41,CHNL,Exec_Report_Evening,daily,1700,2359,Channel Comparison,active,1,CHNL_ALL_2024-09-14.csv,22790,20250703,1700,20250703,2359,QL2,DL_IP,*,DL,1,1,0,ChannelComparison,17560,292
